         259169 function calls (254411 primitive calls) in 3.619 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 calendar.py:605(timegm)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.003    0.003    0.006    0.006 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1019(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:133(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:610(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 certs.py:18(where)
        1    0.001    0.001    0.001    0.001 certs.py:9(<module>)
        1    0.003    0.003    0.053    0.053 cgi.py:16(<module>)
        6    0.000    0.000    0.000    0.000 cgi.py:292(_parseparam)
        2    0.000    0.000    0.000    0.000 cgi.py:304(parse_header)
        1    0.000    0.000    0.000    0.000 cgi.py:328(MiniFieldStorage)
        1    0.000    0.000    0.000    0.000 cgi.py:353(FieldStorage)
        1    0.000    0.000    0.000    0.000 cgi.py:775(FormContentDict)
        1    0.000    0.000    0.000    0.000 cgi.py:795(SvFormContentDict)
        1    0.000    0.000    0.000    0.000 cgi.py:829(InterpFormContentDict)
        1    0.000    0.000    0.000    0.000 cgi.py:857(FormContent)
        1    0.000    0.000    0.000    0.000 chart.py:1017(SingleEdgeFundamentalRule)
        1    0.000    0.000    0.000    0.000 chart.py:1065(LeafInitRule)
        1    0.000    0.000    0.000    0.000 chart.py:1077(TopDownInitRule)
        1    0.000    0.000    0.000    0.000 chart.py:1091(TopDownPredictRule)
        1    0.000    0.000    0.000    0.000 chart.py:1109(CachedTopDownPredictRule)
        6    0.000    0.000    0.000    0.000 chart.py:1118(__init__)
        1    0.000    0.000    0.000    0.000 chart.py:113(BinaryCombinatorRule)
        1    0.000    0.000    0.000    0.000 chart.py:1153(BottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 chart.py:1168(BottomUpPredictCombineRule)
        1    0.000    0.000    0.000    0.000 chart.py:1187(EmptyPredictRule)
        7    0.000    0.000    0.000    0.000 chart.py:119(__init__)
        1    0.000    0.000    0.000    0.000 chart.py:1205(FilteredSingleEdgeFundamentalRule)
        1    0.000    0.000    0.000    0.000 chart.py:1228(FilteredBottomUpPredictCombineRule)
        1    0.000    0.000    0.000    0.000 chart.py:1271(ChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:1399(TopDownChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:1407(BottomUpChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:1419(BottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:142(ForwardTypeRaiseRule)
        1    0.000    0.000    0.000    0.000 chart.py:1428(LeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:1439(SteppingChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:148(__init__)
        1    0.000    0.000    0.000    0.000 chart.py:161(BackwardTypeRaiseRule)
        1    0.000    0.000    0.000    0.000 chart.py:167(__init__)
        1    0.000    0.000    0.000    0.000 chart.py:195(CCGChartParser)
        1    0.000    0.000    0.000    0.000 chart.py:203(TreeEdge)
        1    0.000    0.000    0.000    0.000 chart.py:242(CCGChart)
        1    0.001    0.001    0.015    0.015 chart.py:31(<module>)
        1    0.000    0.000    0.000    0.000 chart.py:316(LeafEdge)
        1    0.000    0.000    0.000    0.000 chart.py:369(Chart)
        1    0.002    0.002    0.002    0.002 chart.py:37(<module>)
        1    0.000    0.000    0.000    0.000 chart.py:48(CCGEdge)
        1    0.000    0.000    0.000    0.000 chart.py:53(EdgeI)
        1    0.000    0.000    0.000    0.000 chart.py:79(CCGLeafEdge)
        1    0.000    0.000    0.000    0.000 chart.py:858(ChartRuleI)
        1    0.000    0.000    0.000    0.000 chart.py:925(AbstractChartRule)
        1    0.000    0.000    0.000    0.000 chart.py:989(FundamentalRule)
        1    0.000    0.000    0.000    0.000 chasen.py:16(ChasenCorpusReader)
        1    0.000    0.000    0.000    0.000 chasen.py:58(ChasenCorpusView)
        1    0.000    0.000    0.000    0.000 chasen.py:9(<module>)
        1    0.014    0.014    0.017    0.017 chebyshev.py:78(<module>)
        1    0.000    0.000    0.000    0.000 childes.py:11(<module>)
        1    0.000    0.000    0.000    0.000 childes.py:25(CHILDESCorpusReader)
        1    0.000    0.000    0.000    0.000 chomsky.py:14(<module>)
        1    0.001    0.001    0.004    0.004 chunked.py:12(<module>)
        1    0.000    0.000    0.000    0.000 chunked.py:157(ChunkedCorpusView)
        1    0.000    0.000    0.000    0.000 chunked.py:24(ChunkedCorpusReader)
        1    0.000    0.000    0.000    0.000 cmudict.py:46(<module>)
        1    0.000    0.000    0.000    0.000 cmudict.py:55(CMUDictCorpusReader)
        3    0.000    0.000    0.000    0.000 codecs.py:77(__new__)
        1    0.002    0.002    0.004    0.004 collections.py:1(<module>)
        2    0.000    0.000    0.000    0.000 collections.py:107(values)
        2    0.000    0.000    0.000    0.000 collections.py:135(pop)
        1    0.000    0.000    0.000    0.000 collections.py:25(OrderedDict)
       11    0.020    0.002    0.026    0.002 collections.py:287(namedtuple)
      435    0.001    0.000    0.001    0.000 collections.py:328(<genexpr>)
       59    0.000    0.000    0.000    0.000 collections.py:352(<genexpr>)
       59    0.000    0.000    0.001    0.000 collections.py:354(<genexpr>)
        2    0.000    0.000    0.001    0.000 collections.py:37(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:386(Counter)
        2    0.000    0.000    0.000    0.000 collections.py:53(__setitem__)
        4    0.000    0.000    0.000    0.000 collections.py:72(__iter__)
        2    0.000    0.000    0.000    0.000 collections.py:92(clear)
        1    0.000    0.000    0.000    0.000 collocations.py:125(BigramCollocationFinder)
        1    0.000    0.000    0.000    0.000 collocations.py:167(TrigramCollocationFinder)
        1    0.004    0.004    0.389    0.389 collocations.py:25(<module>)
        1    0.000    0.000    0.000    0.000 collocations.py:41(AbstractCollocationFinder)
        1    0.000    0.000    0.000    0.000 combinator.py:13(UndirectedBinaryCombinator)
        1    0.000    0.000    0.000    0.000 combinator.py:130(UndirectedComposition)
        1    0.000    0.000    0.000    0.000 combinator.py:191(UndirectedSubstitution)
        1    0.000    0.000    0.000    0.000 combinator.py:248(UndirectedTypeRaise)
        1    0.000    0.000    0.000    0.000 combinator.py:30(DirectedBinaryCombinator)
        1    0.000    0.000    0.000    0.000 combinator.py:43(ForwardCombinator)
        4    0.000    0.000    0.000    0.000 combinator.py:50(__init__)
        1    0.000    0.000    0.000    0.000 combinator.py:66(BackwardCombinator)
        5    0.000    0.000    0.000    0.000 combinator.py:70(__init__)
        1    0.002    0.002    0.095    0.095 combinator.py:8(<module>)
        1    0.000    0.000    0.000    0.000 combinator.py:85(UndirectedFunctionApplication)
        1    0.000    0.000    0.000    0.000 common.py:2(<module>)
        1    0.000    0.000    0.000    0.000 common.py:200(Request)
        1    0.010    0.010    0.190    0.190 compat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 composer.py:11(Composer)
        1    0.000    0.000    0.000    0.000 composer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 composer.py:8(ComposerError)
        1    0.000    0.000    0.000    0.000 confusionmatrix.py:10(ConfusionMatrix)
        1    0.000    0.000    0.000    0.000 confusionmatrix.py:8(<module>)
        1    0.001    0.001    0.001    0.001 conll.py:11(<module>)
        1    0.000    0.000    0.000    0.000 conll.py:23(ConllCorpusReader)
        1    0.000    0.000    0.000    0.000 conll.py:369(ConllSRLInstance)
        1    0.000    0.000    0.000    0.000 conll.py:438(ConllSRLInstanceList)
        1    0.000    0.000    0.000    0.000 conll.py:505(ConllChunkCorpusReader)
        1    0.000    0.000    0.000    0.000 connectionpool.py:108(ConnectionPool)
        2    0.000    0.000    0.000    0.000 connectionpool.py:117(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:126(HTTPConnectionPool)
        2    0.000    0.000    0.001    0.001 connectionpool.py:167(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:185(_new_conn)
        2    0.000    0.000    0.000    0.000 connectionpool.py:194(_get_conn)
        2    0.000    0.000    0.000    0.000 connectionpool.py:227(_put_conn)
        2    0.000    0.000    1.984    0.992 connectionpool.py:255(_make_request)
        2    0.000    0.000    0.004    0.002 connectionpool.py:286(close)
        2    0.000    0.000    1.985    0.992 connectionpool.py:319(urlopen)
        1    0.000    0.000    0.000    0.000 connectionpool.py:488(HTTPSConnectionPool)
        1    0.000    0.000    0.001    0.001 connectionpool.py:503(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:517(_new_conn)
        1    0.007    0.007    0.098    0.098 connectionpool.py:7(<module>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:72(VerifiedHTTPSConnection)
        1    0.000    0.000    0.000    0.000 connectionpool.py:80(set_cert)
        1    0.000    0.000    0.881    0.881 connectionpool.py:93(connect)
        1    0.000    0.000    0.000    0.000 constructor.py:12(ConstructorError)
       38    0.000    0.000    0.000    0.000 constructor.py:149(add_constructor)
        1    0.000    0.000    0.000    0.000 constructor.py:15(BaseConstructor)
        5    0.000    0.000    0.000    0.000 constructor.py:155(add_multi_constructor)
        1    0.000    0.000    0.013    0.013 constructor.py:161(SafeConstructor)
        1    0.001    0.001    0.014    0.014 constructor.py:2(<module>)
        1    0.000    0.000    0.000    0.000 constructor.py:467(Constructor)
        1    0.000    0.000    0.000    0.000 constructor.py:532(classobj)
        3    0.000    0.000    0.000    0.000 cookielib.py:1036(set_ok_port)
        8    0.000    0.000    0.000    0.000 cookielib.py:1175(vals_sorted_by_key)
     17/9    0.000    0.000    0.000    0.000 cookielib.py:1180(deepvalues)
        1    0.000    0.000    0.000    0.000 cookielib.py:1199(Absent)
        1    0.000    0.000    0.001    0.001 cookielib.py:1201(CookieJar)
        4    0.000    0.000    0.000    0.000 cookielib.py:1217(__init__)
        2    0.000    0.000    0.000    0.000 cookielib.py:123(offset_from_tz_string)
        2    0.000    0.000    0.000    0.000 cookielib.py:1246(_cookies_for_request)
        2    0.000    0.000    0.000    0.000 cookielib.py:1253(_cookie_attrs)
        2    0.000    0.000    0.000    0.000 cookielib.py:1312(add_cookie_header)
        2    0.000    0.000    0.000    0.000 cookielib.py:1345(_normalized_cookie_tuples)
        2    0.000    0.000    0.000    0.000 cookielib.py:137(_str2time)
        3    0.000    0.000    0.000    0.000 cookielib.py:1442(_cookie_from_cookie_tuple)
        2    0.000    0.000    0.001    0.000 cookielib.py:1534(_cookies_from_attrs_set)
        1    0.000    0.000    0.000    0.000 cookielib.py:1543(_process_rfc2109_cookies)
        2    0.000    0.000    0.003    0.002 cookielib.py:1555(make_cookies)
        6    0.000    0.000    0.000    0.000 cookielib.py:1622(set_cookie)
        2    0.000    0.000    0.006    0.003 cookielib.py:1635(extract_cookies)
        2    0.000    0.000    0.000    0.000 cookielib.py:1691(clear_expired_cookies)
        6    0.000    0.000    0.000    0.000 cookielib.py:1710(__iter__)
        1    0.000    0.000    0.000    0.000 cookielib.py:1731(LoadError)
        1    0.000    0.000    0.000    0.000 cookielib.py:1733(FileCookieJar)
        2    0.000    0.000    0.000    0.000 cookielib.py:212(http2time)
        1    0.005    0.005    0.045    0.045 cookielib.py:26(<module>)
        1    0.000    0.000    0.000    0.000 cookielib.py:326(split_header_words)
       10    0.000    0.000    0.000    0.000 cookielib.py:43(_debug)
        2    0.000    0.000    0.000    0.000 cookielib.py:437(_strip_quotes)
        1    0.000    0.000    0.002    0.002 cookielib.py:444(parse_ns_headers)
        3    0.000    0.000    0.001    0.000 cookielib.py:582(request_host)
        3    0.000    0.000    0.001    0.000 cookielib.py:598(eff_request_host)
        3    0.000    0.000    0.001    0.000 cookielib.py:609(request_path)
        6    0.000    0.000    0.000    0.000 cookielib.py:639(escape_path)
        1    0.000    0.000    0.000    0.000 cookielib.py:707(Cookie)
        2    0.000    0.000    0.000    0.000 cookielib.py:72(_timegm)
        3    0.000    0.000    0.000    0.000 cookielib.py:725(__init__)
        1    0.000    0.000    0.000    0.000 cookielib.py:805(CookiePolicy)
        1    0.000    0.000    0.000    0.000 cookielib.py:838(DefaultCookiePolicy)
        4    0.000    0.000    0.000    0.000 cookielib.py:848(__init__)
        3    0.000    0.000    0.000    0.000 cookielib.py:888(is_blocked)
        3    0.000    0.000    0.000    0.000 cookielib.py:903(is_not_allowed)
        3    0.000    0.000    0.003    0.001 cookielib.py:911(set_ok)
        3    0.000    0.000    0.000    0.000 cookielib.py:930(set_ok_version)
        3    0.000    0.000    0.000    0.000 cookielib.py:945(set_ok_verifiability)
        3    0.000    0.000    0.000    0.000 cookielib.py:957(set_ok_name)
        3    0.000    0.000    0.001    0.000 cookielib.py:966(set_ok_path)
        3    0.000    0.000    0.002    0.001 cookielib.py:977(set_ok_domain)
        2    0.000    0.000    0.000    0.000 cookies.py:112(get_cookie_header)
        1    0.000    0.000    0.000    0.000 cookies.py:135(CookieConflictError)
        1    0.000    0.000    0.000    0.000 cookies.py:140(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 cookies.py:20(MockRequest)
        4    0.000    0.000    0.000    0.000 cookies.py:32(__init__)
        4    0.000    0.000    0.000    0.000 cookies.py:366(cookiejar_from_dict)
        6    0.000    0.000    0.002    0.000 cookies.py:49(get_full_url)
        3    0.000    0.000    0.000    0.000 cookies.py:52(is_unverifiable)
        2    0.000    0.000    0.000    0.000 cookies.py:69(get_new_headers)
        1    0.001    0.001    0.001    0.001 cookies.py:7(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:77(MockResponse)
        2    0.000    0.000    0.000    0.000 cookies.py:84(__init__)
        4    0.000    0.000    0.000    0.000 cookies.py:91(info)
        2    0.000    0.000    0.006    0.003 cookies.py:98(extract_cookies_to_jar)
        3    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
    38/26    0.001    0.000    0.001    0.000 copy.py:145(deepcopy)
       36    0.000    0.000    0.000    0.000 copy.py:198(_deepcopy_atomic)
        2    0.000    0.000    0.000    0.000 copy.py:253(_deepcopy_dict)
       38    0.000    0.000    0.000    0.000 copy.py:267(_keep_alive)
        4    0.000    0.000    0.000    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 core.py:1027(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1047(__init__)
       40    0.000    0.000    0.003    0.000 core.py:106(get_object_signature)
        1    0.000    0.000    0.000    0.000 core.py:125(MAError)
